type_of_action,traveled_distance_pixel,elapsed_time,direction_of_movement,straightness,num_points,sum_of_angles,mean_curv,sd_curv,max_curv,min_curv,mean_omega,sd_omega,max_omega,min_omega,largest_deviation,dist_end_to_end_line,num_critical_points,mean_vx,sd_vx,max_vx,min_vx,mean_vy,sd_vy,max_vy,min_vy,mean_v,sd_v,max_v,min_v,mean_a,sd_a,max_a,min_a,mean_jerk,sd_jerk,max_jerk,min_jerk,a_beg_time,class,session,n_from,n_to, islegal
3,273.6002511769567,0.9281704425811768,2,0.8289124421088513,68,103.16818644865548,0.00965379739152702,0.516159108931442,1.666081101809387,-1.5707963267948966,-1.106543594024887,66.89499443532713,295.73558293658056,-201.65888147473729,135.24366934964536,226.7906523646863,31,-178.91051474364463,407.86352028864115,965.9843390142792,-1124.6122862420307,360.99626268954177,455.4759204301432,1630.6095277968839,-275.99552543265116,487.6719881441512,544.1145454374844,1975.742393963367,0.0,1463.2918290213686,25114.665261744154,103211.02496329937,-51115.33104810116,79044.24110701344,4405562.633713595,16155778.730653996,-17085138.498571783,0.04003334045410156,7,16,1346,1415,1
3,211.50804063953248,1.8480870723724365,1,0.9150756614894545,70,99.72569945037353,0.05589973696036085,0.5741224231809279,1.5707963267948966,-1.5707963267948966,3.1191894452796656,76.6834234352944,200.41971577468263,-196.79781697416638,509.1919811609277,193.54586019855861,28,140.65579284994868,316.0103298933785,1127.7031726115792,-221.58670787436932,301.93645466978114,437.21624164874356,1879.5052876859652,0.0,357.17945843491333,523.3651913324422,2191.8609837208483,0.0,550.2054311025088,19641.174717144593,56762.59819492013,-43667.415633470126,37324.59331718279,2716318.417541443,7653169.702187517,-7839461.421543516,0.01602959632873535,7,16,1416,1487,1
1,1206.3042608381058,1.9362001419067383,1,0.5973413904482372,131,132.69520832566567,0.008684581326421791,0.749861497457627,3.332162203618775,-4.71238898038469,2.2054543308195504,110.7301574364691,610.5832983220606,-585.739448494056,1731.5479939538354,720.5754644726671,27,130.50644929793586,617.8920303726633,1751.3796230016703,-1874.968261063925,674.6441387984013,1471.5312376123165,5752.817222255352,-1449.4468913951807,1132.2947658576522,1313.3239232845071,5945.3436667219585,4.540835598263695,880.2816028267227,45801.43772259772,139222.58730414527,-221245.54096964735,-48248.618073453305,7080788.299564388,26998476.566311847,-35422506.706586264,0.0322260856628418,7,17,3,133,1
4,750.6131408540508,1.0236783027648926,4,0.9521380659750446,72,15.453069478404196,0.036768924997555505,0.987311941348471,5.497787143782138,-3.887522570888571,-13.429647086578841,126.81831408164926,294.1073738167881,-718.0031949281977,1124.897490479788,714.6873442282297,17,-1181.0919910213088,1516.0241773020605,0,-5253.9821646932505,-345.22824869699315,640.15093449902,499.4408192426768,-1876.422201676161,1288.7754439225894,1599.1268024811275,5579.004289822511,0.0,1160.8309449462351,43239.87131632354,149916.26216472386,-107958.32726559736,54434.80452529415,5974872.829591337,17745485.304824937,-16180174.84905804,0.19173192977905273,7,17,134,206,1
3,192.00164229340425,0.951906681060791,2,0.6363710517404958,63,36.41048848722637,-0.0019127696414397894,0.6099823384241383,1.5707963267948966,-1.5707963267948966,-6.3559170707802295,120.34792377819544,196.85073700024327,-757.2536828821242,332.44863953730203,122.18428704215611,20,-45.339499090451895,106.5305207280674,125.3190713794855,-372.6503583486347,249.20993727780058,371.63380779614556,1125.5176361847402,-428.6024933578582,362.89705649141194,282.3985554789226,1125.5176361847402,0.0,1049.3642010999633,20333.03923030277,69224.25460187503,-51308.405979770694,-31207.072645981447,3939038.603952361,9910580.944378268,-9068092.621807305,0.0399775505065918,7,17,207,270,1
3,715.8461024360577,1.999967336654663,2,0.15528134535404706,146,0.9764025347935785,0.006847720316986037,0.5811352555635564,1.5707963267948966,-1.5707963267948966,-1.331603605498549,75.32669181823726,197.0155592434778,-198.01031817573232,485.67103192012394,111.15754585272202,66,-20.04091156054227,218.5084054286235,376.0470996084994,-626.7264359572052,90.68145975355316,1016.8714552907445,4749.919594695277,-1127.6357987812164,603.051985496679,849.6054077244743,4790.860875836969,0.0,737.5109460941732,31770.824402643473,138637.31325374803,-154190.65878287842,47634.14119660485,4634568.895186184,14486812.585154047,-23119877.987948265,0.00799417495727539,7,17,271,417,1
3,308.1518613708795,1.3032901287078857,6,0.3726278165032007,71,77.44659233572828,0.058202443065393135,0.8251860004360658,4.71238898038469,-1.5707963267948966,1.7691211421254203,78.83831350236852,197.58869111867628,-196.6685766167505,243.49895403129452,114.82595525402782,13,72.66010455456187,291.20426822820565,1122.3385859546886,-384.0351594689455,-191.90504757155577,837.4045383769865,917.3320002499531,-2875.6369272960324,530.4635428686992,734.7959264804028,2942.802377814384,0.0,1634.7995554621184,35293.49027177385,147970.85243412422,-99209.50475409003,-11842.536608156874,5686174.784210032,22015217.27732286,-14948085.65963493,0.04805397987365723,7,17,418,489,1
3,208.94694680712044,0.9273452758789062,2,0.6154679811598898,55,39.05024881292019,0.0014804450191067823,0.5703834203777881,1.666081101809387,-1.8851711941276958,-8.101168916891929,132.54858673369483,316.49626821430627,-809.9271064180006,60.046583681968784,128.6001555209013,13,-173.13084289107383,227.85237753567534,125.07989145021322,-876.9976701117151,236.6152482739623,607.8360895200351,2004.5661031124919,-626.5391969407266,452.93062765567123,545.6941140636825,2188.0151222349855,0.0,1567.1399354102005,23356.58641720644,88624.48069071869,-45866.079866554355,39415.10597514405,3047981.2470417377,6740460.519905105,-9621218.854115006,0.06340312957763672,7,17,490,545,1
3,17.0,0.9197690486907959,3,0.29411764705882354,18,14.137166941154069,0.05609986881410345,1.6475973342415962,2.356194490192345,-4.71238898038469,29.879615389595074,165.56977854708506,592.4107406181341,-181.65868855909181,28.0,5.0,8,-23.23341847458333,64.33156073597401,0,-251.4269272269512,-10.44868994607099,88.41253714172863,142.61004386114038,-275.64183616468966,70.45656600155897,84.4541272679879,275.64183616468966,0.0,1979.8453607165304,11190.706983885944,22050.5645121602,-18575.793230261155,95551.24254710187,2278805.918691199,4454067.224856896,-4767747.475782565,0.016002416610717773,7,17,546,565,1
3,170.55104898006408,0.7442197799682617,6,0.9145317944364796,64,-55.97402314512404,0.004459198558291466,0.6151249945644234,1.5707963267948966,-1.5707963267948966,0.22854072168121453,91.11266994939038,198.7869932311843,-196.93311363506626,34.608252974629266,155.97435686676192,10,196.77313794668768,184.04134456497374,628.2472064947126,0.0,-223.09093196297033,183.34121401260504,0,-662.5026062233454,324.19380105266345,224.3779199030906,800.9737429633626,0.0,497.79575905822446,16810.173692725453,33821.80408817895,-42618.38415919781,-14971.269497049396,3504848.6893601906,7297472.102816864,-7447594.568774456,0.023930072784423828,7,17,566,631,1
3,9.0,0.5281796455383301,2,0.7453559924999299,10,14.137166941154069,0.6731984257692414,0.8810835200498146,1.5707963267948966,-0.7853981633974483,26.81025707559737,79.47452298289215,196.29356800921053,-98.12193486724465,146.23884572848624,6.708203932499369,2,-16.794976237256215,39.947569444850146,0,-124.97181336034801,32.16404014556598,49.080235696041086,124.96436658324396,0.0,48.95901638282219,51.80929366019409,124.97181336034801,0.0,2354.6946241016044,5338.594426803156,15616.092915551379,-1708.1975178400878,219914.38310227077,671647.5941253941,1951455.1596969613,-367180.69877964584,0.008002281188964844,7,17,632,643,1
3,331.1459908554078,1.5360920429229736,5,0.8125494143728365,85,11.235315289780388,0.06126925142551418,1.8150827670592844,5.81953769817878,-4.71238898038469,1.6363244285632765,221.36747295993973,688.7100713312824,-687.6216075239003,628.3362735885795,269.0724809414742,43,-24.021224185994534,208.46574091237468,877.7842621382445,-375.32921700223716,-381.04791929098366,576.6845014344293,0,-2501.747040052489,464.1837320394429,551.9706920544115,2514.2246588034855,0.0,559.2927198764838,26472.680712296304,119754.95638320764,-49517.50814605852,11535.30412929201,4532980.805033955,15017002.289461652,-18510744.587482378,0.007974624633789062,7,17,644,730,1
1,1425.2572867871681,0.6552493572235107,0,0.6942303897852423,73,31.810117641695193,-0.008632272546160988,0.3172138188944414,1.5707963267948966,-1.5707963267948966,2.865268271228762,56.019590780922634,281.5333936605404,-153.8583753113976,1494.117598757638,989.4569217505126,18,1549.8295149021585,3406.958107505484,11686.381980290944,-1974.161724559917,692.7551701007843,1554.1567301559971,5137.774909623256,-1364.4894108461563,2445.280624494924,3292.295322908107,12728.290881900992,20.951197338581576,1368.9048617372903,99863.93761012032,288421.79562490416,-369267.713008936,73143.47870582301,10936379.933717282,47618098.65164003,-26740181.028133217,0.05545353889465332,7,17,731,803,1
4,1097.848419928343,1.0887668132781982,4,0.8859039933734753,74,-66.55139119778946,0.0173305733001088,0.5983381794651464,2.9513394650336107,-2.6025763781500357,-4.923111310093384,192.73692134276536,749.6956949008137,-756.9463525856954,1465.5162939725785,972.588299333279,32,-1442.8579379217958,2616.6888885152543,250.1150302632756,-8882.261580218928,-768.5600708485163,836.4495656637922,0,-3252.6591702210158,1845.0426940597379,2606.7228916068225,9459.088880915335,0.0,909.3037905928949,77952.25181376268,208942.0748011077,-326335.18172981706,-104011.62791466866,7158004.0951434495,17251007.712830417,-26843782.376937516,0.16061735153198242,7,17,804,877,1
3,51.70368472321007,0.3112490177154541,3,0.9911191470319307,10,24.33529545546671,0.06766716436980896,0.07393624893195465,0.5235987755982988,-0.03871245429119664,38.09470542749024,126.12625561214807,393.5721216643454,-34.805539343524316,604.4354575895345,51.24451190127583,2,-637.5664577551549,340.6062027690263,0,-1125.3834182988999,62.47785929977145,104.18018357596586,250.12994602975817,0.0,646.3613023375572,343.2721272152422,1125.3834182988999,0.0,5221.131677692209,42405.7985519864,94167.30923943252,-46366.87488329735,-451668.6056698978,6842277.227575842,11797082.491403488,-9292899.02312439,0.015978097915649414,7,17,878,889,1
3,95.95175459413412,1.0158603191375732,2,0.4954516725317404,47,52.124256969442,-0.017915438672389115,0.5963166036903119,1.5707963267948966,-1.5707963267948966,2.0143336637301417,83.34988745231185,196.40474934151564,-196.16498888409282,442.45351538250463,47.53945729601885,10,-31.296384564391737,186.96798644139346,374.993652212785,-377.0273865883622,117.6127220607549,189.51872252054514,625.4554130629288,-254.30813072212453,243.6212531990869,156.2011288195938,637.8418712180219,0.0,1638.4605328735495,16596.177363121205,31278.763875866287,-34331.262788969616,44781.67684209439,3299746.0776960766,7697744.37816503,-8099715.905625376,0.05597257614135742,7,17,890,938,1
3,136.36866500227623,0.8883140087127686,7,0.9313855970676209,65,-28.06086919717307,0.016413941287787358,0.5887134317492293,1.5707963267948966,-1.5707963267948966,1.3258229756724722,74.58520161168155,186.23391798799057,-216.93767917883247,336.07898226585513,127.01181047445942,12,200.68853742536263,185.42842455700935,875.1416733732749,0.0,-95.94011836808887,110.86118181799388,0,-500.66296627872276,236.92511110337728,199.53165058347037,910.1610786923256,0.0,938.8803519698763,15019.353733940425,34246.04444000202,-49358.497389204764,43200.249870247324,2871802.8388048136,7629828.510609826,-10404451.029482706,0.024149417877197266,7,17,939,1005,1
3,279.9283901723596,0.9125397205352783,3,0.9815623702845235,52,143.5761090939287,0.004615555552373968,0.2751475650184435,0.7853981633974483,-1.5707963267948966,6.370993548061883,69.89419206124138,393.2901932104311,-189.90019359719668,561.3698232597599,274.7671741675122,11,-639.2334192270749,541.4196537226833,0,-1877.0380094277702,134.1391932720149,113.58695359708794,375.407601885554,0.0,665.3912194113789,537.8399312920768,1914.2106875655118,0.0,580.9564575558227,32257.470216818387,109704.5219369664,-81860.61375584474,-5054.1219400932705,6608747.073300716,16382195.89645178,-15679837.585918682,0.00798797607421875,7,17,1006,1059,1
1,948.0704328121851,1.216228723526001,1,0.8141194723741528,136,141.93645892790036,0.03701266533682481,0.517945232470487,4.71238898038469,-1.5707963267948966,1.6717149339373871,51.551877289430706,200.2856761410896,-196.4574581542564,1777.621498281774,771.8426005345908,35,152.07306918093207,356.33229240786693,875.76817300522,-1250.649730148791,692.7817821673755,781.4963609206462,2817.600093463403,-625.3062198103644,869.462758600178,693.5921237398395,2817.600093463403,13.867347309883323,724.1490015182583,27998.41685377145,139050.18013637984,-62100.75753505853,16518.448928940594,5009163.4151345845,17076647.051408034,-16428376.548652576,0.02343463897705078,7,18,3,138,1
4,414.66345013470954,0.6640136241912842,4,0.9869344582211612,43,-54.11892111108544,0.22461923039979698,2.0382253690234964,5.961434752782944,-4.71238898038469,-1.186706160906217,359.3877978498025,761.4142787371428,-759.5111961552004,1089.788010505182,409.24564750281706,6,-1150.9565070950105,1116.2832502670765,0,-3278.6718378882174,-259.2421561679839,241.13701819235115,0,-873.3194919539546,1192.8871562484958,1127.689375639192,3317.24577472392,0.0,1179.6855182128227,41632.96088953454,98921.76609785127,-105889.08185775777,-78170.73627619805,6802652.15776189,15333458.008002589,-14251763.229251144,0.14332175254821777,7,18,139,182,1
3,133.29139539678914,0.8320662975311279,2,0.92962683899823,43,72.04231615279298,0.01643895496445421,0.6536126531704498,1.6660811018093906,-1.5707963267948966,8.285872220764558,78.36553836829354,261.9432775390085,-196.29941652001136,523.8264928459312,123.9112585683803,10,-39.572092065281815,107.00991306315498,228.21797208694943,-253.76192636960403,326.3473697793813,331.63387232353944,1125.8197435132718,0.0,347.72462494479623,328.59804608825914,1153.2827973576316,0.0,2150.8625041500027,20455.469964634332,52047.54973292919,-51244.358017613326,95143.46326462485,4306216.579000597,12445827.76404372,-11904431.671894278,0.04876279830932617,7,18,183,226,1
3,731.4904681122318,1.6643991470336914,1,0.09875142381534047,85,29.79578363393843,0.0015446201161741558,0.42629266579969954,1.5707963267948966,-1.5707963267948966,-1.437768254660979,60.234004782166494,197.12756018972956,-196.6744474957802,901.3545553753946,72.2357252334328,17,37.58359192952184,356.91540415605823,1125.8197435132718,-1125.78616802362,99.15650395793921,1418.8358341416358,3257.419917557799,-2255.069506257654,1065.5485243223932,994.7709061523783,3257.419917557799,0.0,2184.502292860655,48347.312846989575,193209.9588574919,-121861.93929768499,214475.51477909248,9245776.134846063,30520541.296027318,-25298416.446152776,0,7,18,227,312,1
3,110.4480054563162,0.6646158695220947,5,0.5929528292480954,32,-2.889889788255191,0.04046811918513488,1.2987563900293564,4.71238898038469,-4.71238898038469,1.6581412471958012,155.74750049208376,563.865915898309,-588.0047584334927,558.844776745046,65.49045732013177,13,-17.14227707294515,138.4317053346934,375.8785995937388,-512.3126908513497,-242.29938385701053,513.647882340163,415.5519154557464,-1280.7817271283743,403.2165162620162,415.61297829005434,1379.4441365105338,0.0,2927.0342454769916,28568.702047140363,96028.2895542257,-35087.49523384872,94370.43697118771,5376431.932388734,12148514.175980186,-9718261.906816883,0.024602174758911133,7,18,313,345,1
3,100.0525240906732,1.1445765495300293,2,0.7405563716135957,61,124.75395298564759,0.05857221221923361,0.5304316506704364,1.5707963267948966,-1.5707963267948966,3.8129248098784574,54.08822211850724,196.82721347537245,-196.0015861444976,272.8541344537858,74.09453421137081,38,-40.22290053088185,97.6153805930353,250.63065431729908,-427.99020408163267,131.7666739191075,145.2455579856689,624.1709574689723,0.0,179.5304519309398,130.12491966924972,624.1709574689723,0.0,1449.3060862234627,13818.32444345553,46518.09196890228,-31337.569717022012,96654.37925414901,2567059.3781599486,5813628.92873407,-6599032.238866461,0.05598592758178711,7,18,346,407,1
3,91.29328619037099,0.7602283954620361,6,0.8964658112074027,48,-47.44564035824356,-0.027964603381250973,0.3611123955547358,0.982793723247329,-0.7853981633974483,-5.278572068650482,68.10314130157431,141.5595139506958,-145.0844595131885,122.18768268504105,81.8413098624405,15,119.90988923127344,134.16688437234438,414.2249728412944,0.0,-165.4139383890013,116.37673024680375,0,-386.3225568757484,227.32232758529562,145.5549034536303,545.6055436010168,0.0,978.3847432385796,16702.3775385819,43339.137851485364,-41656.01976466826,-5114.774641438665,3475715.557536581,10529647.681512682,-9901110.33381867,0.03239560127258301,7,18,408,456,1
3,322.3605772560952,0.9192674160003662,6,0.9873310563156741,65,-91.7338891998077,-0.02820011494712878,0.4011426057342332,1.5707963267948966,-1.5707963267948966,1.6139803678914566,45.75573046581454,196.56882527258233,-196.47503404589932,744.1828683329367,318.27660925679095,40,73.16770895504143,124.5039332222,500.37925378030957,0.0,-603.6653057322534,442.372789221296,0,-1876.422201676161,615.9107706031095,448.68112601368335,1941.9937375174388,0.0,193.37836522532086,28893.813127277004,53260.00922987091,-89933.197818937,-4761.082403735345,5869978.499149167,11797678.857379822,-13265930.386440013,0.09594321250915527,7,18,457,522,1
1,623.8200824605991,0.5031969547271729,0,0.9157995405489201,54,40.12804297419342,0.012827111395979503,0.19443293904905987,0.5553603672697913,-0.7853981633974483,0.3979593571934356,52.84244855606564,128.50769090092862,-197.84382801300688,1491.2755672390815,571.2941449026061,12,1169.5172192548973,1432.9020287460135,4780.83724278601,-125.08362161517357,613.0121271674229,434.76305003623656,1678.584872219999,0.0,1437.0808823155573,1381.463875865025,4822.045014359275,17.88638660622524,1331.3247483135356,43700.892457487345,84270.1241644677,-141244.79716115235,-130576.91576903424,5085440.506731594,14783626.073063403,-12421087.488689652,0.03163719177246094,7,18,523,576,1
4,732.1805417462745,1.3031976222991943,4,0.7255202670240931,83,61.73962466184863,0.016228085249537352,0.20140045552615354,1.2129032722611288,-0.5954965637264844,1.0977000984245784,124.44632553338178,716.5392048308321,-725.7539250093845,1118.2883648695515,531.2118221576022,39,-802.1687686266704,2041.7921829350757,500.3195658008529,-8188.95351431759,-39.25242932977796,717.6671247382989,750.0096560767718,-2706.264477207472,1089.1639313496303,2032.1164609910675,8516.640208920277,0.0,2098.910620009854,66993.25980913019,368689.6012012482,-177877.71274970678,-22979.839603683256,7110488.282063966,23479733.70900057,-36589707.40749418,0,7,18,577,659,1
3,67.05519988716054,0.8565583229064941,4,0.8384550531814565,43,81.82330604793887,0.08805471176485298,2.291686109573354,4.71238898038469,-4.712388980384723,6.46895979986689,320.80629056349676,685.5568619429777,-735.0531588406676,616.351689326108,56.22277118748239,17,-150.09437257705247,129.41062429748618,0,-386.65494883692344,-15.95108887992405,83.83041252935287,249.8022095827998,-261.0508495674364,177.63763072195263,120.76649333152105,407.5701023001836,0.0,1514.6554365278016,13207.701523908838,33851.266642544426,-32710.903768449556,-1922.7574501313238,2457823.367368476,4985508.284701514,-6073872.426325905,0.03253364562988281,7,18,660,704,1
3,271.8511563908355,1.1926274299621582,6,0.9260723823157267,79,-99.43488594070175,0.03474191644381983,0.9845054400588887,4.71238898038469,-4.71238898038469,0.15849829108490623,125.83169821540253,561.1922756951569,-618.4159428673516,598.1080375763586,251.75384803414624,28,97.70672860446324,213.97682609822652,876.0817593172799,-125.07989145021322,-373.7801740444346,556.4028840110841,0,-2252.7816668158625,414.70218262566397,576.2534326773637,2417.1355955655686,0.0,808.1449788551827,22828.358430525455,82173.22373682825,-70421.65678324291,23417.56307612219,3662624.856249091,8385232.235222148,-8822965.37459006,0.015999794006347656,7,18,705,785,1
3,287.1242530277272,0.9688065052032471,1,0.8657364539661558,61,74.412604146175,0.04305778200290635,0.8545502253189285,5.497787143782138,-3.141592653589793,-0.08648303325224824,48.244345604346165,179.96168578697464,-110.58439888316391,947.6053964133264,248.57393266390585,15,92.88257088651707,208.21440034291956,713.0138546536336,-391.2475358353285,499.2317424610368,499.0695112236194,1544.8633517495396,-373.36909883979706,571.2732025047125,470.7939330430723,1701.4674644279435,0.0,1396.195463303535,26705.07009469682,65628.17927680092,-62628.607849981905,87725.72627250371,5113177.712934392,12363172.127550237,-12660699.096764682,0.01604604721069336,7,18,786,848,1
3,150.16111513248322,1.0642874240875244,2,0.9411615281215997,53,99.61942801513896,-0.005384947042389737,0.5150648736430903,1.5707963267948966,-1.5707963267948966,4.1064876995977855,71.15872786807927,337.94632761973645,-138.4820414409276,284.21549104724073,141.32586458253138,17,-138.81895241599224,199.7548962195346,0,-751.3531975876276,287.0790321432261,295.6098873213586,900.2860296823255,0.0,335.66436868588016,340.4103535494399,1154.5223680480499,0.0,2304.776736421072,20330.485695284995,63148.75374744309,-42041.22232365328,25891.88644063641,3705453.9965837984,8357210.438832409,-7761082.264988998,0.02353644371032715,7,18,849,903,1
1,872.5399646097204,0.5035207271575928,1,0.9475477105367291,63,92.7096313459861,-0.00993887275276332,0.16605719535299585,0.5553603672697913,-0.7853981633974483,2.0883971164607242,40.57812890736965,137.290630784018,-98.80027167928051,1748.4382898363303,826.7732458177393,15,455.2178262508257,849.5161453411947,2750.27310579981,-570.4207806337549,1582.3364623740667,1296.4262492244131,4675.464279859677,62.92746012932651,1736.5961855213964,1444.9268330706848,5424.386452745554,88.99286756058575,1859.5655933304934,51219.082358054846,117233.13124336285,-118973.17976421544,104528.84467125815,8981661.509125225,18156796.81379697,-22501072.877402402,0.10325193405151367,7,19,3,65,1
4,1057.8541404078526,0.8087356090545654,4,0.993509919841448,68,-12.429792829187672,0.02040818399059785,0.6101874838019502,1.9871449175943148,-1.8851711941277127,1.0862239050300193,346.39577733300376,776.9346677162894,-842.2968001597886,936.550612092866,1050.9885822405495,27,-1917.5468639474366,2318.455531164438,0,-7504.569690463411,-226.06540160445138,262.9568877268683,25.013740458015267,-875.585351306215,1941.030492909321,2324.5849529152365,7555.469839905384,0.0,575.4899756206391,63134.40540155736,250661.5502434498,-208637.3392544705,48271.58256192717,7050079.949017098,13830232.312309975,-28789591.33100088,0.14391708374023438,7,19,66,134,1
3,118.09235774619113,0.6879689693450928,2,0.8981615677954665,60,102.69302116268587,0.04055860059220872,0.6757936412179238,3.141592653589793,-1.5707963267948966,4.510309117681578,90.19453347877707,214.5009707524383,-204.97782703817876,168.85709934734754,106.06601717798213,24,-29.236697675408355,100.33388203341742,250.2269418923756,-374.4468515652898,213.08414744501306,169.3640945607761,667.4364278667133,0.0,238.3926489521903,166.79722602910113,727.7938595511613,0.0,280.0231169982607,18745.20634365928,45009.54680956775,-40386.14123848034,-5754.970916405928,3966218.627402434,6860027.621126458,-10041533.53792646,0.03197789192199707,7,19,135,195,1
3,310.7143892549825,1.1760642528533936,2,0.2392023648549336,94,43.148408870061004,0.02221459833495338,0.5962607424638571,4.71238898038469,-1.5707963267948966,-4.217948060804514,62.62442325685536,199.46706983533582,-198.19497372784855,152.87200090399492,74.32361670424818,39,-44.11996199754083,222.6444213098712,376.6662276237802,-875.2721202003339,92.17736864020068,517.1798073868604,1626.4266070096942,-1250.7989145021322,403.33932581167494,401.9106282240173,1846.176854901896,0.0,739.3227966801186,25555.54154421897,76946.91114000688,-73010.51099805541,21145.31805733774,5033639.173238595,13196183.233918913,-14554634.93851516,0.01600193977355957,7,19,196,290,1
3,82.94229380003499,0.6808738708496094,6,0.9431910461873286,33,-31.943366298843323,-0.09336603578710306,0.7221464667824036,1.5707963267948966,-1.5707963267948966,-2.1051864718410918,86.23314328355704,193.48616242286985,-196.1941966189554,89.96499319179655,78.23042886243178,4,152.3622247682578,174.69179064310606,750.0767190247683,0.0,-232.50635068450842,256.55881915592363,0,-875.0895055288963,292.4257592528829,295.9481618430133,1152.5609429048727,0.0,1772.184736563376,21993.245497295724,55813.28127601144,-53133.39541840406,-12892.636566424446,3880883.778157655,6999485.139745731,-9931741.299901316,0.024327993392944336,7,19,291,324,1
3,111.49245827959429,0.7762675285339355,3,0.9071332755103483,42,88.33296274224318,-0.03393961887506236,0.6357007179450128,2.7768018363489793,-1.5707963267948966,0.9918671250914665,78.39834708977111,202.60770393816168,-197.35785629395625,9.75889315949838,101.13851887386922,9,-205.83701911372924,145.02197173907462,0,-500.37925378030957,210.79139374505627,207.11888554279355,626.1463589406742,-41.65189326607017,315.1321604674564,225.4177208211755,800.9976319473157,0.0,154.4799230413569,17017.273467311217,36887.58676943098,-44336.23997262268,-57417.31261476413,3583713.6331207743,8292538.556952011,-6860312.009964163,0.08805274963378906,7,19,325,367,1
3,6.0,1.02449631690979,1,0.8498365855987974,8,6.283185307179586,0.3141592653589793,1.1542948471456775,1.5707963267948966,-1.5707963267948966,-21.36373028860098,78.34558246981874,24.46998750821241,-214.4660584850632,391.84003800609173,5.0990195135927845,2,17.066666666666666,47.83888303627845,136.53333333333333,0.0,10.411133631431255,12.421954607182418,36.16511965786172,0.0,27.47780029809792,44.564152078573734,136.53333333333333,0.0,2116.264407592906,6198.916808974826,16223.483356817886,-1697.7360114178412,286491.4685675143,867098.3201550082,2259670.7360927365,-247973.74707156647,0,7,19,368,376,1
3,157.54454820207636,0.7122712135314941,7,0.723716204788425,46,-30.646553366899127,0.08067332246684188,1.8286612604957475,5.497787143782138,-4.71238898038469,-10.442157829173045,262.2795228140999,687.5600992400857,-687.6421127307806,57.271888660749006,114.0175425099138,16,247.71943492524193,465.9480819845788,1255.7796407185629,-375.2284845231705,-176.52486048299443,171.2062013441798,0,-501.15649550437615,412.06889091244915,407.07482815927375,1347.312373838974,0.0,684.1663519417384,18735.575591111356,46112.55601283079,-52230.713868497034,41075.320523576724,3104935.7855828716,11046157.417179571,-7952593.884209341,0.01580357551574707,7,19,377,423,1
3,296.8527122747535,1.1129577159881592,5,0.9107264704428547,72,-94.32779417552314,-0.012365741329371247,0.48688239743855677,1.5707963267948966,-1.5707963267948966,-1.5888519905720975,61.56348249114174,199.99991854353536,-196.48089337531735,185.13297410502378,270.3516228913746,33,-55.61608235681426,212.04797590637256,256.33637891520243,-875.9249380948119,-458.0512810594846,489.82776652917624,0,-1825.8331882291486,496.9800814594534,499.85034287640354,1889.6368920199143,0.0,784.6218342833088,20597.743079398686,61689.15802907385,-60593.34407858111,-6063.802520611321,3501292.451043106,8605684.37591631,-11870140.492190862,0.08053970336914062,7,19,424,496,1
1,1579.2623986960295,0.7121105194091797,0,0.8262494852191679,71,12.990144658471365,-0.013813837535451508,0.5717079664898074,1.5707963267948966,-3.887522570888539,1.9664587512793972,144.89113116967462,756.6086210859844,-796.1162567343695,1291.300119659295,1304.8647439485826,29,2227.0308186953202,3800.7010120162176,11199.079123030824,-2681.1269937903326,570.5346335651088,782.6916855784865,2396.0965753630594,-621.7099490098423,2780.0844992110383,3541.8103912667075,11353.556477236158,41.71651930019991,2703.9376468777464,85114.23169110819,288864.4832208596,-250597.7084650169,-73250.73128027661,9582699.075529044,40151470.19185705,-24145535.40428178,0.09612369537353516,7,19,497,567,1
4,1527.9151737000873,0.8484241962432861,4,0.9977100221062873,75,51.44976535083586,0.025954820102406424,0.3828855190539542,1.5353220631438556,-1.5795594816216036,0.23979137343799076,333.30830770595054,780.5251069191756,-793.7483191727156,1072.457057560345,1524.416281728846,40,-2533.4289964203617,2957.9653900441317,0,-11114.594655982839,-171.1450187271391,310.2461179051215,0,-1498.45628032987,2545.036240421874,2969.066185048772,11209.48901883066,0.0,504.2985176338757,86796.21389783784,380709.6377248212,-206385.79861309959,9513.71339038053,8480994.747195225,24377354.138035372,-25334579.150147505,0.12009024620056152,7,19,568,642,1
3,65.9613142423703,0.7443399429321289,3,0.6677464146522093,39,39.00365612072149,-0.011650220693532047,1.6791969100226143,4.71238898038469,-4.71238898038469,2.030768699128183,190.5519922889175,587.7599604491324,-627.0881674540253,432.9166391984089,44.04543109109048,19,-138.88754510826254,176.61832564398483,0,-627.8710218256938,26.510508570654483,111.79909518470618,250.70555887627017,-249.75014886268906,189.22497868116588,164.46046333236137,627.8710218256938,0.0,1256.3055714755621,16454.166929397714,31815.141464401044,-47237.41726160152,120034.07290533734,3421074.8528867257,7886662.144080156,-9883759.00303179,0.015433788299560547,7,19,643,683,1
