type_of_action,traveled_distance_pixel,elapsed_time,direction_of_movement,straightness,num_points,sum_of_angles,mean_curv,sd_curv,max_curv,min_curv,mean_omega,sd_omega,max_omega,min_omega,largest_deviation,dist_end_to_end_line,num_critical_points,mean_vx,sd_vx,max_vx,min_vx,mean_vy,sd_vy,max_vy,min_vy,mean_v,sd_v,max_v,min_v,mean_a,sd_a,max_a,min_a,mean_jerk,sd_jerk,max_jerk,min_jerk,a_beg_time,class,session,n_from,n_to, islegal
3,1346.4415402401723,1.4399919509887695,1,0.2567771697929719,127,150.6181834563318,-0.0054660574902546544,0.13759820240536053,0.7853981633974483,-0.5553603672697913,1.251777367401965,37.51930457650586,208.31401949215282,-138.47378248512373,1998.938795569703,345.7354479945613,42,138.49414605925946,1599.896457227135,6003.297709923664,-3029.5631865651426,300.75379231452376,928.0651757161777,2996.288129539231,-2501.4486357536903,1310.6172997242782,1336.9234321371177,6008.506646009872,0.0,613.8090517838107,47200.624492165145,225056.04834711202,-103558.55072144089,-89299.98657394582,7367445.080974446,20236432.106800556,-47007589.35001096,0.033101558685302734,7,20,3,131,1
1,265.80063631410854,0.5599951744079599,2,0.6235415646225406,33,20.34701296475445,0.023975405625836797,0.3571408832295241,1.5707963267948966,-0.7853981633974483,5.813911862657711,52.67912503849586,196.3579208017289,-98.17018292795836,1032.7219087399267,165.73774464496614,9,-138.89700779317494,663.0366672534213,967.4166529374938,-1496.0955947922241,610.6503512542151,1124.9569503566804,2999.0554446596157,-499.87235944337925,997.120063962584,1032.2086434444225,3248.976731714584,6.803335566343934,4153.268830174229,49209.36719777281,140589.50603751742,-80869.27383649694,-275523.66298827395,5904166.459085589,11834470.111484045,-14300498.595039481,0.029005050659180576,7,20,133,165,1
4,868.0451960576119,0.423675537109375,3,0.9981971449111735,27,74.9301030203229,0.032528866070728274,0.05942739712316161,1.0471975511965976,-0.20789031416191348,-2.0509078482471716,19.846972689771043,56.228907465679576,-73.52756758899224,1025.1682181847336,866.480236358568,5,-3981.233016916998,2905.899667345977,0,-9020.008602150538,407.6617840325928,260.33314379294006,1002.2231780167264,0.0,4009.2368690795906,2906.8920700557746,9075.516871309515,0.0,1482.467938763987,100368.03857836631,151017.02835643588,-195529.8374548125,-172468.77319509175,8049958.489577958,11945761.204629336,-19549694.06676454,0.16780877113342285,7,20,166,193,1
1,711.9459887906073,0.4319570064544669,7,0.9713706615413256,50,-9.366551708674795,0.010974284924407435,0.15247334399139384,1.5707963267948966,-0.7853981633974483,-1.061494230813902,34.39089978522913,104.47160530034793,-98.18481292153947,825.1390428559079,691.5634461132254,20,1736.9509962354298,2044.5904791572866,7454.1109564290155,31.25226514067629,-251.77225525654217,349.1754587058969,498.3430166933999,-880.3372612515367,1802.159526548528,2031.7604480812186,7504.668866780817,44.197377216824314,4378.7060989796655,79625.73501862226,296052.77325966436,-207596.46761906584,136301.06613419848,13773079.401682332,62306221.1564235,-58271759.8064501,0.04299736022949219,7,20,194,243,1
4,1019.8810370629662,0.8075463771820068,3,0.8173126130416573,71,-0.8309278950809205,0.009799909457971339,0.10459718325762533,1.5707963267948966,-0.7853981633974483,-1.9982817112476192,31.361702392553966,65.45361564375374,-196.3637731479617,740.5691118552205,833.5616353935683,43,-1432.4899182869067,2703.616316045259,250.63065431729908,-8868.506626165163,327.2553448159924,1177.9932479681356,3258.295855866623,-767.2039509785989,1795.045327162114,2757.4937372679615,9444.440659651818,0.0,1127.3164259090217,68670.0332201942,189121.82639135583,-231742.20334950628,-63801.56485032496,5207512.601714688,17088932.775701873,-12919629.649562873,0.14348864555358887,7,20,244,314,1
3,1221.434438384613,0.84008836746216,7,0.9304045642040364,83,-48.92401333273411,-0.015585882465925191,0.13896779538439294,0.6245228861991272,-0.7853981633974483,-0.18952570366528076,29.964854787588653,156.1420386072939,-115.93412549317499,931.9436300871129,1136.4281763490378,30,1632.8507740578814,2084.8939786050987,7779.777658110453,0.0,-507.18615091954064,498.45819247509434,124.95692069354509,-1756.7239873152635,1836.96249509035,2033.0400650620938,7975.651671007417,0.0,566.8299221102739,53520.946380612135,154124.738876195,-192214.01282808234,-1499.119559522085,6008413.992262792,20245627.00808942,-13567498.079045935,0.02408742904662997,7,20,315,398,1
1,303.672634428444,0.39182424545288086,2,0.7496883424855042,40,57.48064582184556,0.01425600925608692,0.11155182480853651,0.5235987755982988,-0.3217505543966422,0.7489849086069504,50.21994162760314,216.12640456177476,-75.38626538497371,604.4851988359377,227.65983396286663,5,-358.1617510862719,1049.604937764629,625.1011952664861,-4502.473282442748,661.932704816339,643.3117457694016,2793.542150331036,24.84939184425635,984.8273461233023,1044.6916387183842,5276.654330225951,27.78246468164303,5491.03214919933,123557.49161888141,646866.9454540957,-263683.85736466665,-35084.47270130146,36866872.20131268,144216298.6305085,-170260481.8171956,0.04251980781554998,7,20,400,439,1
4,958.1838972403821,1.4794795513153094,4,0.8807303644616863,91,25.685956134278946,-0.021330751840190735,0.5907276029375886,1.5707963267948966,-3.887522570888539,-3.6959644045594704,167.91348174017816,770.3110105843507,-764.9468046371636,1149.6600302979807,843.9016530378407,34,-1155.596319714247,1994.040005784074,375.3516093427558,-7422.656228437847,-60.07715453309916,247.94167102427892,745.3227898711684,-543.3212215421484,1302.7530168209432,1916.1310890385073,7426.919672918303,0.0,1058.3840799556838,49001.59762529772,118173.65383953002,-155077.57949094265,-79365.13505295312,5517574.979080054,15387588.882272756,-13411693.692688435,0.1280064582824707,7,20,440,531,1
1,1447.8315582961168,1.9679408073425293,1,0.6801257820098269,187,213.4967483603475,-0.013400728993157519,0.6052219115471232,4.71238898038469,-4.71238898038469,0.9969099170652232,81.48378937810436,589.4075251978119,-688.3605662352307,1702.9563392406048,984.7075708046526,57,308.67343750270595,736.1449919438,3125.226514067716,-714.8975626384864,581.5359049277431,906.0274375769837,4576.436442989634,-625.0453028135431,961.2067317282006,931.1639892489604,4631.964274376969,14.042848677007758,1832.5795213267138,44090.58292494329,304485.70212804753,-138108.15857787468,-79573.78936982373,7988154.664041973,54266529.38351706,-52171733.42997501,0.055966854095458984,7,200,3,189,0
4,708.5238440942259,0.7591702938079834,4,0.9912888176931581,64,-152.81605080535496,0.07631723103879522,1.1921928681067129,5.497787143782138,-3.887522570888539,-2.610647346838931,223.20077128791613,735.521977624254,-750.1746011021726,1055.0397084157644,702.3517637195766,10,-1324.1255374608404,1137.5768288319055,0,-3276.1109141706975,-360.8633122957439,292.1000315777538,0,-1125.0815450643777,1381.1394326131685,1163.8838920864764,3346.621568663468,0.0,682.9908144514981,36281.71099197473,81943.79245060726,-103327.4209407916,41075.5213561692,5982564.375542053,14814615.543781303,-10956697.713224402,0.14305734634399414,7,200,190,254,0
3,233.57691850411962,0.8003711700439453,6,0.9177555297459827,76,-79.0349807323099,-0.011033456452291398,0.9077001251652881,4.71238898038469,-4.71238898038469,1.1021709271691118,113.59135553481337,589.1966836577662,-591.9671733200582,261.7013281229961,214.36650857818253,40,170.94632506911626,208.42781756669254,677.7030214897399,-125.03141954331366,-297.7713771134331,254.87975639097564,0,-1123.3739844656727,371.0238623149616,296.8340011416716,1229.327847915502,0.0,389.6971802103365,17443.937592413946,47162.55093778161,-34597.819852236185,43697.67613688621,3668179.5325455065,7827659.294861115,-8415651.390002778,0.039586782455444336,7,200,255,331,0
3,646.7339971948834,0.2959880828857422,7,0.9092060385800824,34,-26.099469378102405,-0.04553926057965727,0.05014751895363996,0.028437335224842618,-1.5707963267948966,3.113680631238871,20.613595141955688,35.160998805036535,-92.24088310504777,712.6355415346461,588.0144556046221,10,1969.9893533466782,2257.868424235801,6419.082463089665,0.0,-904.7313124796865,578.7984253845503,0,-1999.6681764004768,2388.293468275796,2089.8676505748467,6624.3407390408265,0.0,3580.050127325383,78197.10967562537,221788.4075303206,-173618.01308765143,-421269.6832151219,7923716.528071038,12162378.316319305,-21273176.126197677,0.047493696212768555,7,200,332,366,0
3,326.6699770637468,0.7837910652160645,2,0.9549844292444143,73,119.42467489574796,0.012905926008685148,0.2241810239035087,1.570796326794897,-0.7853981633974483,3.441966525532512,34.58421400652935,196.34621715574852,-98.69962423090158,972.0329241284431,311.9647415975081,41,-154.26602510401992,278.5520686796118,63.3045158174354,-1030.130230559052,512.4554053339454,398.4149732604986,1673.9616246584594,-63.3045158174354,558.1815728963498,458.7687760421288,1965.5319414196338,0.0,1348.452470774785,25886.31596441807,66189.4520799912,-73364.44667233694,36861.88201561188,5043130.578170209,12514765.758127734,-10561285.797239201,0.015796661376953125,7,200,367,440,0
1,54.0,0.32083773612976074,0,0.9816561689406349,33,1.5707963267948966,0.050670849251448276,0.0506708492514483,1.5707963267948966,0.0,1.3392818568229459,18.582488044539854,93.28175843720203,-49.08545716204482,1124.667752282829,53.009433122794285,30,192.71549078976204,116.61988054143397,379.03762388167604,41.641555140780746,1.7995458127981596,10.332707798901195,59.385011822339266,0.0,194.5150366025602,113.88595450984144,379.03762388167604,41.641555140780746,1021.2691728336254,12909.573801876397,31579.21865863654,-31603.065604473253,71180.68003843218,2812877.5079658246,7916289.509317076,-5924634.841729479,0.016839265823364258,7,200,441,473,0
4,364.48210353669543,0.3716907501220703,3,0.9898990797902999,34,83.38850536221356,0.05241082976869782,1.7634632567497908,4.71238898038469,-4.71238898038469,-10.352221276467404,292.36283358460014,725.1760333334256,-782.6094098308656,988.1361059528338,360.80049889100763,12,-1323.0663938964876,1286.4814861009775,0,-4598.140705433746,134.42070330500124,229.18972072872992,715.0438132905997,-128.03125763125763,1340.6736186896492,1294.983782062061,4615.492241448983,0.0,2694.23417642562,79540.86832446304,333323.43249491166,-162228.57470812733,374927.63117992174,14224788.188800279,32511040.955667764,-62193170.7366767,0.11973786354064941,7,200,474,507,0
3,183.0170227013231,0.5517985820770264,4,0.9669224775587492,58,-121.34959855278565,0.0010607247284366256,1.47424330023721,5.497787143782139,-4.71238898038469,0.9176070309540673,208.552370008406,687.2936904507764,-729.9354439021872,989.5047543253876,176.96327302578916,11,-315.0887305269048,177.4500915691197,0,-638.1110603986003,-212.72179440745816,127.12067155715559,0,-499.1584897801315,391.9660707404356,195.50642727106276,734.3497734913891,0.0,366.3562517331898,16122.199144280228,35143.84601325742,-52152.96624374255,17667.530142813157,3269526.710392536,8355624.968811236,-6808156.51537623,0.008047342300415039,7,200,508,566,0
1,89.87627064040791,0.1759815216064453,0,0.987684106741055,19,6.523977088731853,0.0071121434662368204,0.09662283952828839,0.2863017277289168,-0.1545492030002687,1.5646758734493433,39.58789776075598,102.22351404217602,-58.68603135535857,933.4076103209552,88.76936408468859,2,523.7122508675405,289.97271013635833,1130.2355160334141,31.22643855299697,224.36897861743384,155.48778003721242,502.3268960148507,0.0,577.1299477037163,314.4157613138913,1236.8365422169707,31.22643855299697,1307.893538001637,20078.079579756235,35733.08108426108,-40953.66361892063,-430807.6640942228,3611583.051043709,5392012.0101947,-9572557.961237282,0.027765274047851562,7,200,567,585,0
3,474.58416027605375,0.3599543571472168,0,0.9858923134387148,41,9.621235003029604,0.010172928378661997,0.3938630533247306,1.5707963267948966,-1.5707963267948966,0.225455765059274,59.86047991837232,197.7310119045961,-195.99575536698325,1238.815518188743,467.88887569592845,14,1419.2653447852317,1371.549108305895,3877.1297709923665,0.0,126.98712082180673,137.96132544172602,377.1177845711203,0.0,1444.8215523945598,1356.5608500124195,3895.242596263811,0.0,2010.1906958441184,38828.25930493549,76615.20615272316,-97812.27254419359,46537.87069267787,5209390.500892775,11087876.114348697,-10372198.190948829,0.0159451961517334,7,200,589,630,0
1,152.00625903155833,0.279998779296875,5,0.8973324354964151,26,-26.430384743848265,0.05199533751623224,0.401226642033547,3.141592653589793,-1.8851711941276905,-6.784571447271299,171.23320664386753,410.6071681568753,-743.9030593043113,1526.7285640735122,136.40014662748717,9,-182.58072043335008,269.0595396461763,251.72117029257313,-735.9934489515398,-624.5986164717676,472.9138955772296,0,-1477.5612963832784,725.6243056229371,429.7945884108038,1477.5612963832784,11.360550814059627,1767.5703566667912,28061.773767561728,39924.21136334198,-52520.49514071289,53625.28903651107,5479844.579123082,8506318.536567394,-10469729.800033925,0.007651090621948242,7,200,631,656,0
4,474.6149233447482,0.5199415683746338,3,0.9970783712211767,29,76.31231746968207,0.05161877563915603,0.05364699983316988,1.197613431941936,-0.013522619948029705,12.355060358062437,63.18676246420561,333.88173990962713,-35.77025089602735,966.6434243917695,473.22827472584515,7,-1999.0664337685444,1368.4078981621278,0,-4100.003910068426,400.52348132394224,249.30471580278672,874.7766290260108,0.0,2044.7725652101126,1381.499303892484,4146.798439540162,0.0,495.14699227251066,48917.90594300745,92631.34817728054,-82192.78014805212,-168714.61188104394,6431105.815603287,12129342.393556973,-10262503.564384846,0,7,200,657,685,0
3,246.0161247471873,0.1979506015777588,7,0.9979248352239727,22,-13.656935857026557,-0.008780038954850628,0.013086720666666326,0.028379410920832786,-0.18512012242326528,-5.059455371053802,30.16011556257792,19.596077798581664,-130.9299943692596,162.5095308538443,245.50560075077718,1,1097.1588844967885,536.3539735370426,1997.0498750148793,0.0,-875.5269239635846,405.5314408232322,0,-1497.7874062611593,1406.6285863304186,665.6139940721251,2496.312343768599,0.0,4545.927045339282,40648.233197332745,117905.69652698311,-55659.713428014504,-37961.17057595575,7111648.662859434,19655498.194193617,-16088811.142655246,0.0059986114501953125,7,200,686,709,0
1,436.8628945892761,0.19169306755065918,0,0.9974497404857586,25,1.9594245918374888,0.0009094695600066179,0.0067582268353121155,0.02715027532178379,-0.007904087226706833,-0.0030547438159618423,9.841302763292711,20.830088358539694,-14.826181688298451,1536.3232886520993,435.74878083593075,8,2185.3919717115773,1168.2502267874938,3615.4568855333946,83.10654064871505,195.26816867118237,194.35794640650275,628.3413231064238,0.0,2199.729038007936,1172.9372594919705,3624.0446812082932,83.10654064871505,9165.094277614982,57923.010890111036,169938.88640590274,-89495.28450180282,400095.3491553474,11830112.824882913,41126274.3573941,-27203890.42648203,0.015996932983398438,7,200,710,734,0
4,589.5294994432022,0.6437878608703613,3,0.8460568997349667,53,75.83700565850144,-0.012924452162288349,0.2372183225989784,0.36904957259803023,-1.5795594816216036,4.977083310114313,135.53544171283636,641.8166367092779,-710.8900540019819,147.18044473217273,498.7755006012224,13,-865.0970619418155,823.3160144185015,249.99576814185664,-2994.2000883842675,802.0662444482699,1143.1229618639534,2635.7167993297026,-1000.0426787470569,1382.9965160191946,1201.48476646206,3852.325311145255,0.0,4275.348662344929,40976.219477387465,121862.80244722682,-105107.93715852841,115524.60693881055,7058440.92085496,24027095.721050005,-27294029.870840803,0.3278813362121582,7,200,735,787,0
3,180.63950136488336,0.31201958656311035,4,0.9969824889881755,16,-36.64679954332455,-0.012616749711883365,0.015764273892988307,0.02324281119611198,-0.1307808769802965,-21.059572380122827,79.34154110314118,17.07040338979704,-316.389460484182,969.9190030987085,180.09441968034434,2,-1194.9255573707123,627.3167242183642,0,-2013.9506632254966,-742.0436922810434,466.8953801512346,0,-1384.591080967529,1410.83096453836,773.2746877341738,2443.990535047394,0.0,3243.64486746967,86461.71579019066,301428.8732487626,-64896.29109793335,-302294.5856076363,15181900.930340763,37557090.240999855,-37549183.726400256,0.015970468521118164,7,200,788,805,0
1,646.4357194049157,0.6480793952941895,7,0.8582878151532457,46,21.214388917078878,0.02329370941369937,0.20297159096513148,0.7853981633974483,-0.7853981633974483,8.190645731748935,46.89709964087142,157.15846850486957,-98.24630654132332,1173.2647160303457,554.8279012450618,14,1355.808826439629,1965.5803215718238,8451.77388906565,-1250.0906056270862,-93.06055578581648,406.7968070045403,501.9511728099569,-1112.0755117191643,1597.2777799254277,1814.7351569972732,8524.622796092348,12.524273352165162,4511.676959739336,110945.4399020603,399046.0776130483,-472231.17480486253,-10972.185945246609,19276299.686084896,42328835.11732309,-96854089.87107295,0.14591598510742188,7,200,806,851,0
4,1001.736245204261,0.6105465888977051,3,0.9914879779290375,53,134.33036026166045,0.0030540310144533313,0.2726340024749658,1.163907539635756,-1.301288189075051,10.150451457678415,213.42300248449345,765.266178825292,-757.3966412551586,1188.52272994603,993.2094441757993,31,-2405.126271996908,1355.55003811818,0,-7504.718886679921,140.2405265906389,552.415814019905,3668.9736779324057,-500.3941780004772,2433.0233034124067,1422.30159123497,8353.572494295548,0.0,834.6664616077492,237531.65219040363,1393138.0726486598,-923574.5460194598,-2169751.4916808465,74484629.08278723,232335769.01242802,-463663549.3310191,0.005996227264404297,7,200,852,904,0
1,277.55968061830276,0.3359978199005127,4,0.9875957589788167,30,7.176897703876195,0.06549165528115748,0.7320946086203606,3.042894873664853,-2.356194490192345,-8.822422646927214,209.32158291254686,763.1215366792422,-774.1831656124522,286.02409796271473,274.11676344215067,14,-1128.2228291383994,750.2485565375935,0,-2258.2397702799713,-137.41952533212668,181.7596104602232,0,-622.263367159219,1147.1992275170041,754.9428672344022,2289.3893765147113,19.128969805873727,1094.140807837664,40867.31933935167,65343.52362599069,-107359.39946816536,-250904.6577187792,8194351.404330038,15581405.124053666,-15764269.006886348,0.1125490665435791,7,200,905,934,0
4,506.48299069590007,0.5680892467498779,0,0.9945999413668289,21,1.7152138618065362,-0.08867359601733547,0.08811489078098604,0.012220045805435117,-1.5707963267948966,-2.689649777786992,17.82890397936412,19.93747109699575,-65.35849089977721,469.83813762661504,503.7479528494384,6,2898.5957494929326,2758.841186956658,8013.484037103696,0.0,724.37618794382,803.3784676392437,2206.611546448844,-41.60850759890481,2998.997257323452,2860.50251729311,8311.74235222899,0.0,3386.270075410426,145559.82617904348,398524.8657732062,-229668.7160791453,-416517.39735052874,17855121.37767947,42842012.23546643,-40550766.225612685,0.024033546447753906,7,200,935,955,0
1,421.3327370409005,0.17592382431030273,7,0.9937947981958971,22,-3.36131891875782,-0.0006376788006138984,0.001808475669395183,0.00452825680291374,-0.004464484038559614,-2.1488497934690356,3.6526206102046768,3.0480337118479564,-11.933565061765396,683.2039871136476,418.7182823808867,10,2342.2315056882103,1787.404299509874,5128.428486222117,125.07056701107781,-487.2411186087921,501.43544779070305,0,-1375.9198377669093,2406.963969791614,1835.6360048582123,5309.796054299542,125.07056701107781,6397.484361695014,92721.67041322164,244448.50621359068,-182820.19405708418,-874724.8254246863,14177444.600630853,41057120.622104004,-27737634.52658977,0.023984909057617188,7,200,956,977,0
4,176.07545530260472,0.34390950202941895,2,0.9779429692872041,22,31.34569293488999,0.008805436418088914,0.0829412223436788,0.3141592653589793,-0.16087527719832118,7.731961518270982,45.777460403976335,196.921341323524,-38.89217664221028,699.5863477630129,172.19175357722565,9,-194.8155531590686,235.1759714159788,66.92468726065867,-627.7770460396335,1028.8891785034573,726.3042508026174,2201.1041457945707,0.0,1061.0239649387624,742.1848041466201,2201.1041457945707,0.0,9023.016382445445,69294.00831167022,218514.92588364787,-103304.98533164302,602868.2835921819,12644927.457031943,37094790.4042999,-30416972.85647948,0.1675701141357422,7,200,978,999,0
1,386.0873358019075,0.4000279903411865,7,0.920356184825819,50,-34.12514643921639,0.019095028004914333,0.08114921327865099,1.5707963267948966,-0.39269908169872414,-3.91730918938674,48.15720919290007,196.4984734606204,-196.4574581542564,365.9897014519978,355.33786738820845,17,748.7758800316432,619.8316327697063,2294.5508608205955,0.0,-478.8654288784839,285.5196008911177,125.09481344507739,-1125.719023051919,965.1053481605594,564.3476527475041,2391.7379320629393,62.19496426347163,741.5283076674574,32720.93222389574,67571.49624263018,-67466.8043283385,-132819.33781590042,6095118.790912681,10409983.386365173,-16249443.23264697,0.06342530250549316,7,200,1000,1049,0
4,895.9604305607015,0.5180060863494873,3,0.9846190264896354,38,83.5641405883339,0.1383866723143126,0.5053445574188886,3.141592653589793,-1.096099960069389,-4.843490197968922,308.43525861644014,779.445523004972,-787.1678463208884,971.8235555854569,882.1796869119125,14,-2858.225232697139,1981.2625734616504,0,-6351.986696757334,460.04541090807805,596.8134132917652,1505.223039655482,-255.3221123116725,2940.231866154805,2000.863367961432,6472.941705797026,0.0,1658.3760814340253,66374.68706871117,143519.02533050237,-171483.64818348538,-9202.866050126677,10992965.586568566,21503383.0644411,-21259480.349070642,0.11965179443359375,7,200,1050,1087,0
1,849.1037655481566,0.5119969844818115,7,0.9821365570241372,58,-19.52722373187237,-0.020105374534461113,0.07517502055558857,0.2776801836348979,-1.5707963267948966,2.269636487453572,28.77571375147264,98.43419166708215,-98.22287132001225,653.8248724416743,833.9358488516967,24,1647.1193949791602,1754.8624791476598,5956.95475493464,20.81891733592765,-714.6494979220313,928.9910854419483,125.85303207609446,-2796.121619663198,1827.185245436097,1955.4171359117383,6580.547550492008,20.81891733592765,998.2521736296239,58723.26477963009,170583.99632998346,-132043.89721332584,51207.471595169234,8967818.644645773,25909481.542753655,-24261057.56057249,0.0400080680847168,7,200,1088,1145,0
4,849.5780189390318,0.4991779327392578,3,0.9789998312736683,42,113.50729978816912,0.029203574199275262,0.07916504025235449,0.49513195883786343,-0.02006727390820044,-0.3767339491107699,49.64933648320901,111.32808684580475,-286.9948518572579,1023.5366095176794,831.7367371951295,24,-2438.9842792493573,1727.3524936679612,17.867566370173467,-6008.134889134262,426.4221060128607,469.76868443591405,1501.5408114558472,0.0,2521.6939584374645,1721.8665908304704,6019.858090309288,0.0,1566.5661143880598,52703.22727708424,84977.72711256037,-119067.19086609465,38204.97678124026,7782689.365119132,25774382.362566542,-23703570.448885076,0.15216398239135742,7,200,1146,1187,0
1,1192.2340628306424,1.295994520187378,0,0.7539471948137757,132,155.62216248567248,0.005013063442063981,0.2678750368794643,1.5707963267948966,-1.5707963267948966,2.49704665236645,47.02329597832994,196.0832534720578,-197.992466542287,1268.173797618861,898.8815272325936,50,811.2315474360345,1370.5911842071587,4740.454226399382,-628.6238422109649,249.9030418205387,226.9560395073923,984.6939781664514,0.0,1123.6420578470497,1174.6194075545372,4781.313922095935,13.86221415799928,461.40913309734435,28769.775675546312,74384.35907307932,-73008.70594987841,-20755.397899693806,5558293.515251484,13270385.792578313,-18057327.83755889,0.03135848045349121,7,200,1188,1319,0
4,1659.3341628614146,1.8838741779327393,5,0.40926417668754106,185,-205.095544092711,0.027785542794520154,0.913407000360262,5.961434752782944,-4.71238898038469,1.3186022833841846,235.85060687023756,766.0989909776396,-775.683745175403,1411.7353662456298,679.106030012987,46,-277.71232233672924,1305.9756569049598,2497.129759176019,-3623.534795042898,-362.73630767192753,313.41159091741406,167.48743136667665,-1400.9699861621416,1119.034892280105,865.4011309531987,3832.9155428257895,0.0,552.6450174177822,35163.79429244331,185218.2535543178,-79010.76637980649,29252.23406821617,7026052.112014801,32651459.46959511,-33894217.04910582,0.011941194534301758,7,200,1320,1504,0
1,655.8241837100622,0.5032024383544922,0,0.9446569196911748,49,46.5575819533852,0.007250085955552738,0.056647109389318835,0.32175055439664213,-0.10174645903153041,4.008441983754629,20.767733102659502,73.5231836414851,-42.69151317178476,1517.5467536004405,619.5288532425266,17,1134.9658150388386,1407.6956695203796,4530.981065266316,0.0,1092.9930685328027,971.3910183732138,3403.0864097363083,43.06045890868025,1665.2409417485471,1619.5270526556035,5663.726331582895,22.732307725660334,414.03314012011515,53384.04805106458,115778.19654264956,-175791.90803043536,16625.516542748835,8128130.234851619,27566255.321166337,-18098053.92557169,0.1759798526763916,7,200,1505,1553,0
4,558.8951924511562,0.34789323806762695,3,0.9740738287664348,43,73.00485704079185,0.10268920420097666,1.1424849508517332,4.71238898038469,-4.71238898038469,-16.01121112436343,283.2454881783876,774.1773828723883,-782.0984468970966,984.0464780474539,544.4051799900511,21,-1581.7932054630426,1471.8576748858682,0,-3875.7429354954097,59.43223904537602,183.6056978664033,502.40210816314305,-265.4622784810127,1623.990112125403,1435.9877063893525,3875.7429354954097,0.0,290.25515089620063,41960.68972362099,113250.35048869644,-92139.27521838358,-23156.272516543893,6200244.632892158,15336639.44564864,-12465890.973425768,0.007994890213012695,7,200,1554,1596,0
1,479.6244326486275,0.8000509738922119,7,0.9170289970344437,59,7.007887768569763,0.039424899253169915,0.2529477843958251,1.1071487177940904,-0.7853981633974483,7.4144041965951955,45.352736936799914,197.452492482427,-138.40774628591174,870.84879295208,439.82951242498496,18,923.0953898541352,974.9985481646291,2878.8979677101674,-249.25294904174714,-52.00137559026085,203.9693590121477,380.0221074567364,-375.206106870229,1003.6352609378432,913.5061203746016,2889.7617722283467,9.263949305971988,978.1110966647235,25942.397537790475,60915.99131457257,-49951.41210599826,-61541.26392145797,4472788.034923548,9381783.450089492,-10350017.6426817,0.2560112476348877,7,200,1597,1655,0
4,2160.2012494324117,2.668252944946289,4,0.26481320810052283,237,44.5000251359302,0.01802018473832273,0.610626223098429,4.71238898038469,-4.71238898038469,-0.029141216624143144,160.67430420713936,841.7813011151156,-766.1697943758976,1261.1366545143594,572.0498230049546,76,-264.86581852338645,1368.4336828276441,2126.6118285663156,-5127.663893610043,-150.37379443079953,537.6924929890876,1374.3214083584046,-1378.5097851743403,1137.9049532047684,974.4103328540697,5127.663893610043,0.0,876.0301631995512,33741.75624167603,199545.94868918846,-122332.86090976252,114673.52061224593,6773059.712431311,50126152.64843133,-35040198.308057,0.003980875015258789,7,200,1656,1892,0
1,99.69604926452371,0.4159729480743408,2,0.844767177354587,30,51.938886384257636,0.06099097222598732,0.17180178698144463,1.5707963267948966,-0.5553603672697958,8.712466403492398,53.141748060047014,195.41442434112832,-98.658240740658,262.6812289213542,84.21995013059554,9,-175.08088501846495,271.9534450720872,247.07985037259579,-626.8763077658875,291.277313023551,170.64614070344996,626.6702525026146,11.30576730244644,402.5699542639733,230.8690125364641,880.797339260472,11.30576730244644,2832.7197247983277,17961.01449731846,60010.71208777006,-25128.827438106484,-15736.28660785309,3472326.018351352,9753642.465246152,-9325563.55562867,0.01599907875061035,7,200,1893,1922,0
4,288.4381086361546,0.6399855613708496,0,0.9739595025047983,33,23.65141169921747,0.030397694923360512,0.09973559282158635,1.5707963267948966,-0.4636476090008061,-6.717453481619544,25.259821943963985,33.326346921540114,-114.86134311181524,892.2886271952574,280.9270367906941,8,816.3648536074368,531.8866400955391,1625.8446491934283,0.0,695.0330735593336,425.5720627385409,1375.8788059523454,0.0,1100.3084032826732,631.6935107580188,1945.7864675595067,0.0,2730.954093215698,39510.9276211964,136340.37470281648,-63396.882962261334,321336.5742186404,8854348.546762103,32855399.5241037,-14093030.912400061,0.3118762969970703,7,200,1923,1955,0
3,230.54749649603627,0.4245033264160156,0,0.9742494621103972,40,12.679844477736552,0.0021495624270956473,0.035164385662047576,0.05882812045215889,-0.13107098127994904,2.3111175415122207,23.218681637230322,42.9900106194854,-67.46283138375881,983.4612811374585,224.61077445216202,11,661.1003227130574,338.70052646489336,1253.190713794855,0.0,241.47635067584685,196.31582214002609,529.7343310915348,0.0,722.3773392042172,354.1697846874388,1349.6873792186123,0.0,560.0803170010937,21600.700819499507,48036.330630061966,-46504.483088305315,-142339.5506414047,4172954.814517956,7964013.705471885,-7825213.722176827,0.007996320724487305,7,200,1956,1997,0
1,756.0524429537993,0.8477656841278076,1,0.23791700950217168,67,27.923660551277706,0.13008521524729333,0.6687708942971181,4.71238898038469,-1.0057990262304488,-4.545431901043856,192.29194725368407,773.3874650015291,-773.4566574861707,1124.9418867148638,179.8777362543792,24,242.05596276702315,1203.7437138489352,5002.032151886658,-1250.8362161517357,282.2009524598064,1644.061016199783,6202.519868339456,-2249.8278153589413,1430.218028540902,1478.7980215824166,7968.160287397183,6.25393862220539,7702.434010415993,143629.28238774356,973490.5639592512,-378806.9017536066,845633.4390285361,37477742.5191029,226087680.77450588,-193324471.5099118,0.0319828987121582,7,200,1998,2064,0
